f,scheme,n_imp,n_pairs,click_std,qad_std,Vk_plus_Vkp,R_hat
0.0013365490257376239,harmonic,200199.0,2955.3333333333335,0.09541203385645187,0.33539118544814034,0.00023669829393233933,1.885085639398581
0.0013365490257376239,min,200199.0,2955.3333333333335,0.09366080160684,0.34342374757194305,0.0002463975602087296,1.885263304179708
0.0013365490257376239,uniform,200199.0,2955.3333333333335,0.05432867077182522,0.22312273970219496,0.0004797444165801622,1.8878386368414741
0.0066827451286881195,harmonic,1000026.3333333334,18681.333333333332,0.031224373590211355,0.12345554245419427,3.2303888053361064e-05,1.8605760283185138
0.0066827451286881195,min,1000026.3333333334,18681.333333333332,0.031170406142424112,0.11651482603902875,3.3550703712945496e-05,1.854726233671455
0.0066827451286881195,uniform,1000026.3333333334,18681.333333333332,0.01815124339458392,0.0773154643857941,7.473071871004825e-05,1.7151646482128804
0.0334137256434406,harmonic,4998054.666666667,113409.66666666667,0.01218400937161844,0.04130799201229573,4.7239828881695775e-06,1.7784502467800636
0.0334137256434406,min,4998054.666666667,113409.66666666667,0.012195925929304532,0.04178274708113408,4.901569914814249e-06,1.7688036731743466
0.0334137256434406,uniform,4998054.666666667,113409.66666666667,0.007654454104062916,0.04068375175404792,1.2306708852028143e-05,1.5909481800526486
